作品,人物,PageRank,介数中心性,度中心性,接近中心性
故事新编,姜沈韩,0.011815920398009955,0.0,0.02247191011235955,0.02247191011235955
故事新编,褚卫,0.011815920398009955,0.0,0.02247191011235955,0.02247191011235955
故事新编,太上老君,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,如律令,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,郭璞,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,郭璞注,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,安期生,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,蓬莱,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,白胡子,0.007728575510369661,0.0,0.011235955056179775,0.020224719101123594
故事新编,青剑,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,青剑兮,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,金鼎,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,金龙,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,侏儒,0.008557916846938341,0.0,0.011235955056179775,0.014981273408239699
故事新编,王后,0.01621749963945665,0.0002553626149131767,0.02247191011235955,0.02247191011235955
故事新编,王妃,0.008557916846938341,0.0,0.011235955056179775,0.014981273408239699
故事新编,莫邪,0.010223153559484686,0.0040858018386108275,0.02247191011235955,0.06367041198501872
故事新编,干将莫邪,0.00601150534462385,0.0,0.011235955056179775,0.04846553748113366
故事新编,关尹喜,0.01642065612541048,0.0,0.0449438202247191,0.04681647940074907
故事新编,尹喜,0.018734284918236088,0.0010214504596527069,0.056179775280898875,0.056179775280898875
故事新编,关尹,0.01642065612541048,0.0,0.0449438202247191,0.04681647940074907
故事新编,木札,0.006029738179164315,0.0006384065372829418,0.0449438202247191,0.04681647940074907
故事新编,木札来,0.006029738179164315,0.0006384065372829418,0.0449438202247191,0.04681647940074907
故事新编,关令尹,0.0030315931392810103,0.0,0.011235955056179775,0.031210986267166042
故事新编,老聃,0.020195584043030432,0.0040858018386108275,0.0449438202247191,0.07379979570990806
故事新编,道德,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,道德经,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,孔子,0.013910993497687981,0.0033197139938712975,0.0449438202247191,0.07919978076185255
故事新编,司马,0.01621749963945665,0.0002553626149131767,0.02247191011235955,0.02247191011235955
故事新编,司马彪,0.008557916846938341,0.0,0.011235955056179775,0.014981273408239699
故事新编,桑楚,0.005628108275146452,0.0,0.011235955056179775,0.054119850187265915
故事新编,索隐,0.008557916846938341,0.0,0.011235955056179775,0.014981273408239699
故事新编,怀山襄陵,0.011815920398009957,0.0,0.02247191011235955,0.02247191011235955
故事新编,洪水,0.011815920398009957,0.0,0.02247191011235955,0.02247191011235955
故事新编,汤汤,0.009701492537313438,0.0,0.02247191011235955,0.02247191011235955
故事新编,于羽渊,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,黄熊,0.011111111111111112,0.0,0.011235955056179775,0.011235955056179775
故事新编,伯夷,0.036643053752838814,0.003830439223697651,0.06741573033707865,0.06741573033707865
