work,character,sentiment
热风,武松,neutral
热风,乌龙,negative
热风,管窥,negative
热风,满清,neutral
热风,王载漪,neutral
热风,刚毅,neutral
热风,慈禧太后,neutral
热风,光绪帝,neutral
热风,立载漪,neutral
热风,马良,positive
坟,鲁迅,positive
坟,道德,neutral
坟,袁世凯,neutral
坟,章士钊,negative
坟,雷峰塔,neutral
坟,胡子,neutral
坟,费厄泼赖,neutral
坟,明白,neutral
坟,祖宗,neutral
坟,文明,negative
坟,费厄,neutral
坟,子孙,neutral
坟,古文,negative
坟,孔丘,neutral
坟,胡适,neutral
坟,段祺瑞,neutral
坟,林琴南,positive
坟,曹操,neutral
坟,白话文,neutral
坟,陈西滢,negative
坟,和尚,positive
坟,孙中山,neutral
坟,孟子,positive
坟,许仙,positive
坟,黄帝,neutral
坟,贞操,neutral
坟,老先生,neutral
坟,梁启超,neutral
坟,庄子,negative
坟,张献忠,positive
坟,左传,positive
坟,牛马,negative
坟,王莽,positive
坟,胡涂,negative
坟,华盖,positive
坟,秋瑾,positive
坟,宋太祖,neutral
坟,道德家,positive
坟,光荣,neutral
坟,富翁,neutral
坟,章太炎,negative
坟,易卜生,negative
坟,诸君,neutral
坟,庄周,neutral
坟,杨荫榆,negative
坟,邢子才,positive
坟,支那,negative
坟,孔庙,negative
坟,陈独秀,neutral
坟,钱玄同,positive
坟,唐人,negative
坟,黄萧养,neutral
坟,邹容,neutral
坟,爱罗先,positive
坟,清顺治,negative
坟,宣言,neutral
坟,师范,negative
坟,文昌,neutral
坟,士大夫,negative
坟,西滢,negative
坟,莫谈国,neutral
坟,梅兰芳,positive
坟,黛玉,neutral
坟,刘百昭,negative
坟,林语堂,neutral
坟,清乾隆,negative
坟,古董,positive
坟,金石,negative
坟,刘半农,positive
坟,孔孟,positive
坟,朱熹,negative
坟,苏曼殊,neutral
坟,朱舜水,neutral
坟,张苍水,neutral
坟,毋友,neutral
坟,罗诗力,negative
坟,袁军,neutral
坟,李贺,positive
坟,阿尔志跋,negative
坟,惠略夫,neutral
坟,帝君,negative
坟,郭沫若,positive
坟,子女玉帛,positive
坟,小姐,neutral
坟,魏忠贤,neutral
坟,孙美瑶,negative
坟,雷峰,neutral
坟,水满金山,positive
坟,孙伏园,negative
坟,花之,neutral
坟,老狗,negative
坟,门第,neutral
坟,陈源,positive
坟,武帝,positive
坟,后汉书,positive
坟,黄巢,neutral
坟,任凭,negative
坟,陶醉,negative
坟,苍颉,negative
坟,山海经,neutral
坟,宝贝,neutral
坟,毛发,positive
坟,孙子,positive
坟,泰戈尔,negative
坟,蔡元培,positive
坟,荆生,positive
坟,老复丁,negative
坟,方正,neutral
坟,顾忌,negative
坟,胡里胡涂,neutral
坟,武梁祠,negative
坟,谈天,neutral
坟,元世祖,neutral
坟,古奥,negative
坟,惜夫,negative
坟,完泽笃,neutral
坟,双烈,positive
坟,钱谦益,negative
坟,布满,negative
坟,怀春,negative
坟,唐俟,negative
坟,张勋,neutral
坟,溥仪,negative
坟,仲甫,negative
坟,盛德,neutral
坟,丛志,positive
坟,封建礼教,neutral
坟,明崇祯,neutral
坟,封建道德,neutral
坟,屠城记,neutral
坟,周召,positive
坟,盛世,positive
坟,过拜伦,negative
坟,撒芷波,neutral
坟,朱之瑜,negative
坟,张煌言,negative
坟,吴宓,positive
坟,白玉,negative
坟,涸辙之鲋,negative
坟,释迦牟尼,negative
坟,梁惠王,positive
坟,范源廉,neutral
坟,王攘夷,negative
坟,童养媳,neutral
坟,古老,neutral
坟,陶冶,negative
坟,言语,positive
坟,道德行为,negative
坟,乔木,positive
坟,都介涅夫,positive
坟,高明,positive
坟,容纳,neutral
坟,古哲,positive
坟,有志于,neutral
坟,苟安,positive
坟,卫灵公,negative
坟,孔子,negative
坟,祖母,neutral
坟,金山寺,positive
坟,玉皇大帝,positive
坟,吴越王,neutral
坟,广弘明,positive
坟,元景,negative
坟,余荫,neutral
坟,子良,negative
坟,阳春白雪,positive
坟,高尔基,negative
坟,晋武帝,negative
坟,诸侯,negative
坟,蔡松坡,negative
坟,美其名曰,positive
坟,罗素,negative
坟,王仙芝,negative
坟,滕文公,negative
坟,胡崇轩,negative
坟,秦汉,negative
坟,索子,neutral
坟,龙御上宾,positive
坟,陶潜,negative
坟,刑天舞,negative
坟,小雅,negative
坟,王朝,positive
坟,李大人,negative
坟,曾孙,neutral
坟,白昼,positive
坟,麻姑,neutral
坟,罗丹,positive
坟,戈尔,neutral
坟,吴昌硕,negative
坟,翟义,positive
坟,蒋介石,positive
坟,苗裔,negative
坟,瑞琴,positive
坟,奚谷,negative
坟,孝悌,negative
坟,斯宾塞,negative
坟,谷奚,neutral
坟,王详,negative
坟,晋书,negative
坟,庾黔娄,negative
坟,咸与维新,neutral
坟,徐锡麟,negative
坟,朱瑞,positive
坟,周兴,neutral
坟,陈列,negative
坟,汤若望,negative
坟,杨光先,negative
坟,修正,negative
坟,陈迹,neutral
坟,刘伶,negative
坟,曹孟德,negative
坟,关羽,negative
坟,岳飞,negative
坟,周树人,positive
坟,栗子,neutral
坟,孔二,neutral
坟,孤桐,negative
坟,黎明,negative
坟,柏林,positive
坟,今年夏天,neutral
坟,栗然,negative
坟,白杨,negative
坟,元明,negative
坟,孳孳汲汲,positive
坟,齐鲁,positive
坟,燕晋,positive
坟,秦陇,positive
坟,巴蜀,positive
坟,代之,neutral
坟,洪水,negative
坟,公冶长,neutral
坟,张玉书,negative
坟,仁和,negative
坟,蓬莱阁,negative
坟,嘉祥县,negative
坟,武宅山,negative
坟,武氏,negative
坟,石室中,negative
坟,赵明诚,negative
坟,武氏石,negative
坟,阙铭,negative
坟,范文虎,neutral
坟,明治天皇,negative
坟,鬼混,positive
坟,都阁,negative
坟,汉至唐,positive
坟,薛禅皇帝,neutral
坟,望月,negative
坟,宋元,neutral
坟,弗论,negative
坟,赵钱孙,negative
坟,祝赞,negative
坟,保皇党,negative
坟,清废帝,negative
坟,徐世昌,neutral
坟,怀宁,negative
坟,俞复,neutral
坟,陆费逵,neutral
坟,孟轲,positive
坟,吴兴人,negative
坟,江阴人,negative
坟,李大钊,negative
坟,刘师培,positive
坟,谢野,negative
坟,程氏,negative
坟,薛禅,neutral
坟,宗铁穆耳,neutral
坟,元武宗,neutral
坟,元末明,negative
坟,张士诚,negative
坟,潘元绍,negative
坟,徐达,negative
坟,张羽,negative
坟,牧斋,negative
坟,侍郎,neutral
坟,南明弘,neutral
坟,任礼部,neutral
坟,苏郡,negative
坟,俞樾,negative
坟,陈媪,negative
坟,归有光,neutral
坟,汪中,neutral
坟,俞正燮,neutral
坟,贞烈,negative
坟,荣耀,negative
坟,花布,negative
坟,萨芷波,negative
坟,冷宫,negative
坟,花瑶草,neutral
坟,多得很,positive
坟,仇甲,neutral
坟,仇乙,neutral
坟,曾予,positive
坟,爱娇,negative
坟,天骄,negative
坟,萨福,negative
坟,玄瑛,negative
坟,古体诗,negative
坟,星耶峰,negative
坟,裴多菲,negative
坟,黎萨,negative
坟,霍普,negative
坟,王秀楚,positive
坟,朱子,negative
坟,余姚人,negative
坟,玄著,negative
坟,南明抗,negative
坟,朱以海,neutral
坟,武生,positive
坟,广智,positive
坟,章炳麟,negative
坟,马前卒,positive
坟,王无道,negative
坟,周公二,negative
坟,周厉王,negative
坟,王政,negative
坟,任陆军,negative
坟,宁海人,negative
坟,明惠帝,negative
坟,惠帝,neutral
坟,燕王,neutral
坟,铁良,positive
坟,劳乃宣,neutral
坟,刘廷琛,neutral
坟,宋育仁,neutral
坟,宋教仁,positive
坟,宋教,positive
坟,徐树铮,neutral
坟,童话集,positive
坟,爱罗,positive
坟,忆爱罗先,positive
坟,阿妈,negative
坟,紫红,negative
坟,高雅,neutral
坟,陈腐,positive
坟,权之,positive
坟,耶稣,negative
坟,昌谷,negative
坟,李长吉,negative
坟,玉楼赴召,positive
坟,李商隐,positive
坟,小传,positive
坟,石文者,positive
坟,阿弥女,negative
坟,帝成,negative
坟,立召君,negative
坟,沙皇统治,positive
坟,成正觉,negative
坟,静思,negative
坟,广大群众,positive
坟,和帝,positive
坟,于监河,negative
坟,周问,negative
坟,吴越之,negative
坟,迎子,negative
坟,斯瓦尔,negative
坟,亚剌伯,neutral
坟,母良妻,neutral
坟,贺信,neutral
坟,恨恶,positive
坟,古雅,neutral
坟,阴森,neutral
坟,严霜,negative
坟,诸科,negative
坟,王攘,negative
坟,封建性,neutral
坟,梁章,negative
坟,曾延僧,negative
坟,张亚,neutral
坟,禄籍,neutral
坟,阴德,negative
坟,敬慎,negative
坟,鲁哀公,neutral
坟,楚辞,negative
坟,秦竹平,negative
坟,索菲娅,negative
坟,卡雅,negative
坟,爱伦,negative
坟,太长久,positive
坟,英伟,positive
坟,古董商,neutral
坟,李四,positive
坟,绿豆芽,neutral
坟,师大附中,negative
坟,李石岑,positive
坟,郭沫,neutral
坟,安娜,negative
坟,卡列尼,negative
坟,屠格涅夫,negative
坟,罗亭,negative
坟,欧美人,negative
坟,墨斯科,negative
坟,西北风,negative
坟,丘未,negative
坟,今贤,positive
坟,管牢监,neutral
坟,胡人,neutral
坟,孤城,negative
坟,易代,neutral
坟,魏书,negative
坟,荀蔼传,negative
坟,灵公,negative
坟,朱墨,negative
坟,天启,positive
坟,归忠贤,negative
坟,陆万龄,negative
坟,曲礼,negative
坟,纪律严明,positive
坟,吴三桂,negative
坟,李兵,negative
坟,寻夫,positive
坟,杭州人,negative
坟,保叔塔,negative
坟,钱王,negative
坟,田夫野老,negative
坟,吴越,negative
坟,罗汉,neutral
坟,老禅师,negative
坟,宋开宝,negative
坟,王妃,negative
坟,陈遇乾,negative
坟,金山,positive
坟,东晋时,negative
坟,士林,positive
坟,法海和尚,positive
坟,宝石,negative
坟,朱国桢,negative
坟,宋咸平,negative
坟,时僧永,negative
坟,郎瑛,negative
坟,僧永保,negative
坟,师叔,negative
坟,施之兽,negative
坟,无赖汉,negative
坟,何代,neutral
坟,子才,positive
坟,华胄,positive
坟,帝王,positive
坟,卿士,positive
坟,呼仲甫,negative
坟,呼君宝,negative
坟,文雅,neutral
坟,温文尔雅,negative
坟,仁义,positive
坟,杨荫,negative
坟,籍贯,negative
坟,通伯,positive
坟,楚成王,negative
坟,王子,negative
坟,楚穆王,negative
坟,杜预注,negative
坟,刘子业,positive
坟,言于帝,positive
坟,于陵,positive
坟,文苑,negative
坟,黄祖,negative
坟,李贤注,negative
坟,班固,negative
坟,汉孝武,negative
坟,栗姬,negative
坟,景帝,negative
坟,刘义庆,negative
坟,孙秀,negative
坟,蒯氏,negative
坟,赵策,negative
坟,周烈王,negative
坟,齐后,positive
坟,周怒,positive
坟,东藩,positive
坟,田婴齐,positive
坟,王勃,negative
坟,陈琳,negative
坟,袁绍,negative
坟,曹嵩,negative
坟,曹腾,negative
坟,晋至唐,negative
坟,太常卿,negative
坟,王昕,negative
坟,拓跋,neutral
坟,王圭,neutral
坟,魏王,neutral
坟,杨朝英,positive
坟,卢布,negative
坟,高超,neutral
坟,小玩艺,negative
坟,寻草,negative
坟,宋末元,positive
坟,辟路,positive
坟,智愚贤,positive
坟,沙尘,negative
坟,古圣先贤,positive
坟,于北魏,negative
坟,王臣公,negative
坟,士臣,negative
坟,高丽,neutral
坟,练兵,negative
坟,蔡锷,negative
坟,邵阳,negative
坟,元太宗,negative
坟,成吉思汗,negative
坟,冯承钧,negative
坟,王仕云,negative
坟,弘光,neutral
坟,李兆洛,negative
坟,黄遵宪,negative
坟,西蜀,negative
坟,后燕,negative
坟,南燕,negative
坟,西凉,negative
坟,北燕,negative
坟,曹州,negative
坟,唐乾,negative
坟,李克用,neutral
坟,汤誓,negative
坟,夏桀,negative
坟,颜师古,positive
坟,仲瑚,negative
坟,从崇轩,negative
坟,那塔砖,negative
坟,萧寺清,negative
坟,阎罗,positive
坟,卢梭,negative
坟,纳尔,negative
坟,何乐,negative
坟,胡来,positive
坟,小便宜,neutral
坟,化吉,neutral
坟,胡也频,negative
坟,张耀翔,negative
坟,白话诗,neutral
坟,李斗,negative
坟,云锣,negative
坟,春秋笔法,neutral
坟,何居,positive
坟,子儿,negative
坟,朱元璋,positive
坟,周成王,negative
坟,宣王,negative
坟,五胡,positive
坟,柳树,negative
坟,明末农民,negative
坟,凤凰,negative
坟,夏意,negative
坟,盛夏,negative
坟,桑树,negative
坟,小青虫,negative
坟,祝道,negative
坟,慈母,neutral
坟,麻醉,negative
坟,圣经贤传,positive
坟,道嘉猷,negative
坟,牛羊,negative
坟,旷达,neutral
坟,小宛,negative
坟,郑玄注,negative
坟,蒲卢,negative
坟,桑虫,negative
坟,祝之,negative
坟,肖之矣,negative
坟,陶弘景,negative
坟,房尔,negative
坟,于壁,negative
坟,芦竹,negative
坟,管中,negative
坟,斯为谬,negative
坟,掌禹锡,negative
坟,陶云,negative
坟,洪范,negative
坟,王之制,positive
坟,顾问,neutral
坟,古德,neutral
坟,颜渊,positive
坟,封禅,negative
坟,陶渊明,positive
坟,英才,negative
坟,齐平,positive
坟,小康之家,negative
坟,尚矣,negative
坟,老太太,negative
坟,小便,neutral
坟,满庭芳,negative
坟,全家福,negative
坟,常语,positive
坟,莫如,neutral
坟,明烛,positive
坟,福相,negative
坟,诗圣,negative
坟,祝寿,negative
坟,华尔,positive
坟,玉照,neutral
坟,诸君子,negative
坟,和岐伯,negative
坟,东郡,positive
坟,翟义党,positive
坟,王孙,negative
坟,宁一玉,negative
坟,王廷,negative
坟,李时珍,neutral
坟,曾国藩,negative
坟,李鸿章,negative
坟,鲍超,negative
坟,维新派,positive
坟,包拯,positive
坟,刘伶恒,negative
坟,言中,negative
坟,王平,negative
坟,胡母彦,negative
坟,李普斯,negative
坟,暴君,positive
坟,杨昌济,negative
坟,闻南,negative
坟,尔汝歌,negative
坟,汝为臣,negative
坟,令汝寿,negative
坟,万春,negative
坟,葛洪,positive
坟,曹雪芹,negative
坟,王尔德,negative
坟,克利斯,positive
坟,高尔杰,negative
坟,耶夫,negative
坟,名俊卿,negative
坟,安吉,negative
坟,金心异,positive
坟,狄莫,positive
坟,陶然亭,positive
坟,田生,positive
坟,狄生,positive
坟,李白,neutral
坟,万户侯,neutral
坟,小老婆,negative
坟,李宝嘉,negative
坟,伯元,negative
坟,武进,negative
坟,吴沃尧,negative
坟,恨海,negative
坟,郁达夫,negative
坟,成仿吾,negative
坟,斯亦,neutral
坟,程克,negative
坟,孙竹丹,negative
坟,辛丑,negative
坟,名炳麟,negative
坟,余杭,negative
坟,章太,negative
坟,伯玉,negative
坟,王世杰,negative
坟,徐志摩,negative
坟,涵庐,negative
坟,周武王,neutral
坟,周文王,neutral
坟,武王,neutral
坟,仁政,neutral
坟,白旗,neutral
坟,冯玉祥,positive
坟,宝贵,neutral
坟,古传,neutral
坟,施恩,negative
坟,爱己,negative
坟,潘家洵,negative
坟,幼雏,negative
坟,祖先,positive
坟,圣贤书,positive
坟,尤异,neutral
坟,唐有,negative
坟,子之,positive
坟,亦复奚,negative
坟,孔府,negative
坟,恩威,negative
坟,周旋,negative
坟,苟延,neutral
坟,李卓吾,positive
坟,卓吾,positive
坟,李卓,neutral
坟,李贽,negative
坟,伦理道德,negative
坟,阮孝绪,neutral
坟,司马,neutral
坟,王武子,neutral
坟,武子,neutral
坟,高尔顿,negative
坟,文蔚,negative
坟,陈留,negative
坟,汉献帝,negative
坟,皮尔斯,negative
坟,杜威,negative
坟,孟宗,negative
坟,白居易,negative
坟,白氏,negative
坟,常欲生,negative
坟,南朝梁,negative
坟,梁书,negative
坟,庾易,negative
坟,二十四孝,negative
坟,孔门,neutral
坟,赵岐注,positive
坟,于礼,positive
坟,禄仕,positive
坟,赛狗会,neutral
坟,公允,neutral
坟,平正,neutral
坟,钟爱,positive
坟,洪福齐天,neutral
坟,须俟,neutral
坟,仁恕,neutral
坟,西医,negative
坟,保镳,neutral
坟,龙溪,negative
坟,红宝石,negative
坟,轩亭,neutral
坟,世凯,neutral
坟,章介眉,negative
坟,胡道南,negative
坟,无锡人,negative
坟,柳子厚,positive
坟,石焉者,positive
坟,崔通,neutral
坟,太后,neutral
坟,来俊臣,neutral
坟,郭泰,negative
坟,贾彪,negative
坟,李膺,negative
坟,于汉,positive
坟,桓帝延,positive
坟,顾宪成,positive
坟,高攀,positive
坟,刘于,neutral
坟,蒲陶,negative
坟,汉武通,neutral
坟,天禄,positive
坟,辟邪,positive
坟,过敏,negative
坟,云云,positive
坟,却明明,negative
坟,罗马字母,negative
坟,祖仁,neutral
坟,阮元,negative
坟,斯亦奇,neutral
坟,余烈,negative
坟,老翁,negative
坟,宋镜,positive
坟,薄冰,neutral
坟,诸位先生,neutral
坟,陈中夏,neutral
坟,汪曰桢,negative
坟,西如,negative
坟,含胡,negative
坟,余文,negative
坟,博采,neutral
坟,陆士衡,negative
坟,裘绂,negative
坟,普照寺,negative
坟,伯伦,negative
坟,刘伶传,negative
坟,常乘鹿,negative
